model,assignment,question_id,emotion,personality,conscientiousness,openness,extraversion,passed,revised,overrevised,calls,prompt_tokens,completion_tokens,total_tokens
qwen2_5_1_5b,shared54,abc329_f,fear,LHH,L,H,H,0,1,0,8,19583,5415,24998
qwen2_5_1_5b,shared54,abc330_d,fear,LHH,L,H,H,0,0,0,3,5312,1212,6524
qwen2_5_1_5b,shared54,abc331_c,fear,LHH,L,H,H,0,0,0,3,5668,1096,6764
qwen2_5_1_5b,shared54,abc331_e,fear,LHH,L,H,H,0,0,0,3,6690,1378,8068
qwen2_5_1_5b,shared54,abc333_a,fear,LHH,L,H,H,0,1,0,5,13170,8567,21737
qwen2_5_1_5b,shared54,abc333_d,fear,LHH,L,H,H,0,0,0,3,5876,1496,7372
qwen2_5_1_5b,shared54,abc335_c,fear,LHH,L,H,H,0,0,0,3,4651,1207,5858
qwen2_5_1_5b,shared54,abc337_b,fear,LHH,L,H,H,0,0,0,3,4505,1087,5592
qwen2_5_1_5b,shared54,abc337_d,fear,LHH,L,H,H,0,0,0,3,6545,1671,8216
qwen2_5_1_5b,shared54,abc338_a,fear,LHH,L,H,H,1,0,0,3,3810,1027,4837
qwen2_5_1_5b,shared54,abc338_e,fear,LHH,L,H,H,0,0,0,3,4230,1102,5332
qwen2_5_1_5b,shared54,abc339_b,fear,LHH,L,H,H,0,0,0,3,5093,1714,6807
qwen2_5_1_5b,shared54,abc339_d,fear,LHH,L,H,H,0,0,0,3,5736,1796,7532
qwen2_5_1_5b,shared54,abc340_d,fear,LHH,L,H,H,0,0,0,3,5660,1087,6747
qwen2_5_1_5b,shared54,abc341_b,fear,LHH,L,H,H,0,0,0,3,5445,1270,6715
qwen2_5_1_5b,shared54,abc341_c,fear,LHH,L,H,H,0,1,0,8,23967,6337,30304
qwen2_5_1_5b,shared54,abc341_d,fear,LHH,L,H,H,0,1,0,8,18001,5604,23605
qwen2_5_1_5b,shared54,abc341_f,fear,LHH,L,H,H,0,0,0,3,7771,1729,9500
qwen2_5_1_5b,shared54,abc342_a,fear,LHH,L,H,H,0,0,0,3,3694,1219,4913
qwen2_5_1_5b,shared54,abc342_b,fear,LHH,L,H,H,0,1,0,7,14583,3088,17671
qwen2_5_1_5b,shared54,abc342_d,fear,LHH,L,H,H,0,0,0,3,5985,2081,8066
qwen2_5_1_5b,shared54,abc343_d,fear,LHH,L,H,H,0,0,0,3,8139,2268,10407
qwen2_5_1_5b,shared54,abc345_b,fear,LHH,L,H,H,0,1,0,8,13522,3158,16680
qwen2_5_1_5b,shared54,abc345_d,fear,LHH,L,H,H,0,1,0,5,12230,4425,16655
qwen2_5_1_5b,shared54,abc346_b,fear,LHH,L,H,H,0,0,0,3,4083,1232,5315
qwen2_5_1_5b,shared54,abc347_a,fear,LHH,L,H,H,1,0,0,3,4203,1216,5419
qwen2_5_1_5b,shared54,abc348_a,fear,LHH,L,H,H,0,0,0,3,3341,1067,4408
qwen2_5_1_5b,shared54,abc348_c,fear,LHH,L,H,H,0,0,0,3,4161,934,5095
qwen2_5_1_5b,shared54,abc349_c,fear,LHH,L,H,H,0,0,0,3,3919,1072,4991
qwen2_5_1_5b,shared54,abc349_d,fear,LHH,L,H,H,0,1,0,5,15207,2578,17785
qwen2_5_1_5b,shared54,abc349_e,fear,LHH,L,H,H,0,0,0,3,6602,3604,10206
qwen2_5_1_5b,shared54,abc351_a,fear,LHH,L,H,H,0,0,0,3,4906,1194,6100
qwen2_5_1_5b,shared54,abc352_b,fear,LHH,L,H,H,0,1,0,5,9212,2160,11372
qwen2_5_1_5b,shared54,abc352_e,fear,LHH,L,H,H,0,0,0,3,6903,1807,8710
qwen2_5_1_5b,shared54,abc353_a,fear,LHH,L,H,H,0,0,0,3,3641,1061,4702
qwen2_5_1_5b,shared54,abc354_a,fear,LHH,L,H,H,0,0,0,3,4578,1288,5866
qwen2_5_1_5b,shared54,abc354_b,fear,LHH,L,H,H,0,0,0,3,4922,931,5853
qwen2_5_1_5b,shared54,abc354_c,fear,LHH,L,H,H,0,0,0,3,5056,1314,6370
qwen2_5_1_5b,shared54,abc354_d,fear,LHH,L,H,H,0,0,0,3,8978,6000,14978
qwen2_5_1_5b,shared54,abc355_c,fear,LHH,L,H,H,0,0,0,3,5437,1629,7066
qwen2_5_1_5b,shared54,abc355_d,fear,LHH,L,H,H,0,1,0,5,8277,2052,10329
qwen2_5_1_5b,shared54,abc355_e,fear,LHH,L,H,H,0,0,0,3,8169,3168,11337
qwen2_5_1_5b,shared54,abc356_e,fear,LHH,L,H,H,0,0,0,3,5107,1358,6465
qwen2_5_1_5b,shared54,abc358_a,fear,LHH,L,H,H,1,0,0,3,2806,589,3395
qwen2_5_1_5b,shared54,abc359_d,fear,LHH,L,H,H,0,0,0,3,4741,1590,6331
qwen2_5_1_5b,shared54,abc360_a,fear,LHH,L,H,H,1,0,0,3,3397,841,4238
qwen2_5_1_5b,shared54,abc360_b,fear,LHH,L,H,H,0,0,0,3,4144,1083,5227
qwen2_5_1_5b,shared54,abc360_c,fear,LHH,L,H,H,0,0,0,3,4963,1818,6781
qwen2_5_1_5b,shared54,abc360_e,fear,LHH,L,H,H,0,0,0,3,4818,1258,6076
qwen2_5_1_5b,shared54,abc363_e,fear,LHH,L,H,H,0,0,0,3,6836,1855,8691
qwen2_5_1_5b,shared54,abc364_f,fear,LHH,L,H,H,0,0,0,3,5933,1552,7485
qwen2_5_1_5b,shared54,abc365_c,fear,LHH,L,H,H,0,0,0,3,4958,1151,6109
qwen2_5_1_5b,shared54,abc365_d,fear,LHH,L,H,H,0,1,0,7,13381,4807,18188
qwen2_5_1_5b,shared54,abc366_a,fear,LHH,L,H,H,0,0,0,3,3714,978,4692
qwen2_5_1_5b,shared54,abc366_c,fear,LHH,L,H,H,0,1,0,7,13561,3188,16749
qwen2_5_1_5b,shared54,abc366_f,fear,LHH,L,H,H,0,1,0,5,10028,2110,12138
qwen2_5_1_5b,shared54,abc366_g,fear,LHH,L,H,H,0,0,0,3,5498,1387,6885
qwen2_5_1_5b,shared54,abc367_a,fear,LHH,L,H,H,0,0,0,3,3684,793,4477
qwen2_5_1_5b,shared54,abc367_e,fear,LHH,L,H,H,0,0,0,3,5580,1530,7110
qwen2_5_1_5b,shared54,abc368_c,fear,LHH,L,H,H,0,0,0,3,7815,2506,10321
qwen2_5_1_5b,shared54,abc369_b,fear,LHH,L,H,H,0,0,0,3,5022,1193,6215
qwen2_5_1_5b,shared54,abc369_c,fear,LHH,L,H,H,0,1,0,5,9113,1984,11097
qwen2_5_1_5b,shared54,abc370_a,fear,LHH,L,H,H,0,0,0,3,3815,1074,4889
qwen2_5_1_5b,shared54,abc370_b,fear,LHH,L,H,H,0,0,0,3,4520,1072,5592
qwen2_5_1_5b,shared54,abc371_d,fear,LHH,L,H,H,0,1,0,8,18828,5451,24279
qwen2_5_1_5b,shared54,abc371_f,fear,LHH,L,H,H,0,0,0,3,6885,2030,8915
qwen2_5_1_5b,shared54,abc372_d,fear,LHH,L,H,H,0,1,0,8,15754,3315,19069
qwen2_5_1_5b,shared54,abc373_e,fear,LHH,L,H,H,0,0,0,3,6472,1713,8185
qwen2_5_1_5b,shared54,abc374_g,fear,LHH,L,H,H,0,0,0,3,4858,1225,6083
qwen2_5_1_5b,shared54,abc375_b,fear,LHH,L,H,H,0,1,0,5,11008,1861,12869
qwen2_5_1_5b,shared54,abc375_d,fear,LHH,L,H,H,0,1,0,8,13541,3213,16754
qwen2_5_1_5b,shared54,abc376_e,fear,LHH,L,H,H,0,0,0,3,5155,1314,6469
qwen2_5_1_5b,shared54,abc376_f,fear,LHH,L,H,H,0,0,0,3,5873,1417,7290
qwen2_5_1_5b,shared54,abc377_b,fear,LHH,L,H,H,0,1,0,7,17247,4393,21640
qwen2_5_1_5b,shared54,abc377_c,fear,LHH,L,H,H,0,0,0,3,6032,1436,7468
qwen2_5_1_5b,shared54,abc377_e,fear,LHH,L,H,H,0,0,0,3,6102,1324,7426
qwen2_5_1_5b,shared54,abc379_a,fear,LHH,L,H,H,1,0,0,3,3726,1054,4780
qwen2_5_1_5b,shared54,abc379_d,fear,LHH,L,H,H,0,1,0,5,11253,2519,13772
qwen2_5_1_5b,shared54,abc379_g,fear,LHH,L,H,H,0,0,0,3,4569,1143,5712
qwen2_5_1_5b,shared54,abc380_b,fear,LHH,L,H,H,0,0,0,3,4615,1310,5925
qwen2_5_1_5b,shared54,abc380_d,fear,LHH,L,H,H,0,0,0,3,5804,1549,7353
qwen2_5_1_5b,shared54,abc381_a,fear,LHH,L,H,H,0,1,0,5,9138,2338,11476
qwen2_5_1_5b,shared54,abc382_b,fear,LHH,L,H,H,0,0,0,3,4908,1992,6900
qwen2_5_1_5b,shared54,abc383_e,fear,LHH,L,H,H,0,0,0,3,6630,1835,8465
qwen2_5_1_5b,shared54,abc385_d,fear,LHH,L,H,H,0,0,0,3,6256,1390,7646
qwen2_5_1_5b,shared54,abc386_b,fear,LHH,L,H,H,0,1,0,5,8834,2152,10986
qwen2_5_1_5b,shared54,abc386_c,fear,LHH,L,H,H,0,0,0,3,4556,1173,5729
qwen2_5_1_5b,shared54,abc387_c,fear,LHH,L,H,H,0,0,0,3,4256,1177,5433
qwen2_5_1_5b,shared54,abc388_f,fear,LHH,L,H,H,0,0,0,3,4787,1241,6028
qwen2_5_1_5b,shared54,abc389_a,fear,LHH,L,H,H,0,1,0,8,11840,3459,15299
qwen2_5_1_5b,shared54,abc389_d,fear,LHH,L,H,H,0,0,0,3,3606,983,4589
qwen2_5_1_5b,shared54,abc391_a,fear,LHH,L,H,H,0,0,0,3,3892,1422,5314
qwen2_5_1_5b,shared54,abc391_f,fear,LHH,L,H,H,0,0,0,3,6896,1206,8102
qwen2_5_1_5b,shared54,abc392_b,fear,LHH,L,H,H,0,0,0,3,4805,2000,6805
qwen2_5_1_5b,shared54,abc392_f,fear,LHH,L,H,H,0,1,0,8,16035,3495,19530
qwen2_5_1_5b,shared54,abc392_g,fear,LHH,L,H,H,0,0,0,3,4160,951,5111
qwen2_5_1_5b,shared54,abc393_e,fear,LHH,L,H,H,0,0,0,3,5935,1527,7462
qwen2_5_1_5b,shared54,abc393_f,fear,LHH,L,H,H,0,1,0,8,20027,5866,25893
qwen2_5_1_5b,shared54,abc394_a,fear,LHH,L,H,H,0,0,0,3,3512,956,4468
qwen2_5_1_5b,shared54,abc394_b,fear,LHH,L,H,H,0,0,0,3,3298,825,4123
qwen2_5_1_5b,shared54,abc394_e,fear,LHH,L,H,H,0,0,0,3,5540,1221,6761
qwen2_5_1_5b,shared54,abc396_a,fear,LHH,L,H,H,0,0,0,3,4414,969,5383
qwen2_5_1_5b,shared54,abc396_e,fear,LHH,L,H,H,0,0,0,3,5742,1264,7006
qwen2_5_1_5b,shared54,abc399_c,fear,LHH,L,H,H,0,0,0,3,4838,1455,6293
qwen2_5_1_5b,shared54,abc400_e,fear,LHH,L,H,H,0,1,0,8,19655,6054,25709
qwen2_5_1_5b,shared54,arc181_b,fear,LHH,L,H,H,0,1,0,5,10636,2921,13557
qwen2_5_1_5b,shared54,arc181_c,fear,LHH,L,H,H,0,0,0,3,7544,1405,8949
qwen2_5_1_5b,shared54,arc182_c,fear,LHH,L,H,H,0,0,0,3,4939,1293,6232
qwen2_5_1_5b,shared54,arc183_d,fear,LHH,L,H,H,0,1,0,5,14055,2769,16824
qwen2_5_1_5b,shared54,arc185_e,fear,LHH,L,H,H,0,0,0,3,5749,1385,7134
qwen2_5_1_5b,shared54,arc186_b,fear,LHH,L,H,H,0,1,0,5,9714,2771,12485
qwen2_5_1_5b,shared54,arc186_c,fear,LHH,L,H,H,0,0,0,3,6903,1427,8330
qwen2_5_1_5b,shared54,arc188_d,fear,LHH,L,H,H,0,0,0,3,7074,2085,9159
qwen2_5_1_5b,shared54,arc189_c,fear,LHH,L,H,H,0,0,0,3,6805,1216,8021
qwen2_5_1_5b,shared54,arc189_d,fear,LHH,L,H,H,0,1,0,8,19518,4366,23884
qwen2_5_1_5b,shared54,arc190_a,fear,LHH,L,H,H,0,0,0,3,5730,1547,7277
qwen2_5_1_5b,shared54,arc190_c,fear,LHH,L,H,H,0,1,0,5,18893,4161,23054
qwen2_5_1_5b,shared54,arc191_a,fear,LHH,L,H,H,0,0,0,3,4677,1295,5972
qwen2_5_1_5b,shared54,arc192_a,fear,LHH,L,H,H,0,0,0,3,5764,1148,6912
qwen2_5_1_5b,shared54,arc193_a,fear,LHH,L,H,H,0,0,0,3,6501,1563,8064
qwen2_5_1_5b,shared54,arc193_b,fear,LHH,L,H,H,0,0,0,3,6234,1600,7834
qwen2_5_1_5b,shared54,arc194_a,fear,LHH,L,H,H,0,0,0,3,4717,943,5660
qwen2_5_1_5b,shared54,arc194_b,fear,LHH,L,H,H,0,0,0,3,4881,1588,6469
qwen2_5_1_5b,shared54,arc195_c,fear,LHH,L,H,H,0,0,0,3,6109,1442,7551
qwen2_5_1_5b,shared54,arc195_d,fear,LHH,L,H,H,0,0,0,3,5094,1967,7061
qwen2_5_1_5b,shared54,1873_A,fear,LLH,L,L,H,0,0,0,3,5860,4670,10530
qwen2_5_1_5b,shared54,1873_D,fear,LLH,L,L,H,0,1,0,5,9053,2068,11121
qwen2_5_1_5b,shared54,1883_B,fear,LLH,L,L,H,0,0,0,3,5717,1205,6922
qwen2_5_1_5b,shared54,1883_C,fear,LLH,L,L,H,0,1,0,5,11575,1802,13377
qwen2_5_1_5b,shared54,1899_B,fear,LLH,L,L,H,0,0,0,3,6465,1118,7583
qwen2_5_1_5b,shared54,2777,fear,LLH,L,L,H,0,1,0,7,14381,2437,16818
qwen2_5_1_5b,shared54,2784,fear,LLH,L,L,H,0,1,0,5,11890,5000,16890
qwen2_5_1_5b,shared54,2808,fear,LLH,L,L,H,0,1,0,5,9666,2222,11888
qwen2_5_1_5b,shared54,2811,fear,LLH,L,L,H,0,1,0,8,11782,2451,14233
qwen2_5_1_5b,shared54,2812,fear,LLH,L,L,H,1,0,0,3,3427,690,4117
qwen2_5_1_5b,shared54,2816,fear,LLH,L,L,H,0,1,0,8,15505,3397,18902
qwen2_5_1_5b,shared54,2817,fear,LLH,L,L,H,0,1,0,7,12789,2775,15564
qwen2_5_1_5b,shared54,2825,fear,LLH,L,L,H,0,1,0,5,8815,1645,10460
qwen2_5_1_5b,shared54,2833,fear,LLH,L,L,H,0,1,0,5,10845,2287,13132
qwen2_5_1_5b,shared54,2847,fear,LLH,L,L,H,0,1,0,8,11930,1473,13403
qwen2_5_1_5b,shared54,2849,fear,LLH,L,L,H,0,0,0,3,4162,831,4993
qwen2_5_1_5b,shared54,2868,fear,LLH,L,L,H,0,0,0,3,3861,854,4715
qwen2_5_1_5b,shared54,2870,fear,LLH,L,L,H,0,0,0,3,3532,703,4235
qwen2_5_1_5b,shared54,2882,fear,LLH,L,L,H,0,1,0,7,13815,3853,17668
qwen2_5_1_5b,shared54,2886,fear,LLH,L,L,H,0,1,0,8,12300,2283,14583
qwen2_5_1_5b,shared54,2902,fear,LLH,L,L,H,0,0,0,3,3685,973,4658
qwen2_5_1_5b,shared54,2915,fear,LLH,L,L,H,0,1,0,5,10265,2114,12379
qwen2_5_1_5b,shared54,2919,fear,LLH,L,L,H,0,1,0,5,8567,1743,10310
qwen2_5_1_5b,shared54,2921,fear,LLH,L,L,H,0,1,0,8,15262,4021,19283
qwen2_5_1_5b,shared54,2952,fear,LLH,L,L,H,0,1,0,7,12687,2487,15174
qwen2_5_1_5b,shared54,2954,fear,LLH,L,L,H,0,1,0,7,14545,3056,17601
qwen2_5_1_5b,shared54,2955,fear,LLH,L,L,H,1,0,0,3,3487,667,4154
qwen2_5_1_5b,shared54,2977,fear,LLH,L,L,H,1,0,0,3,3408,519,3927
qwen2_5_1_5b,shared54,2998,fear,LLH,L,L,H,0,1,0,5,6514,1330,7844
qwen2_5_1_5b,shared54,3024,fear,LLH,L,L,H,0,1,0,7,14935,3077,18012
qwen2_5_1_5b,shared54,3025,fear,LLH,L,L,H,0,1,0,5,9605,2488,12093
qwen2_5_1_5b,shared54,3032,fear,LLH,L,L,H,0,0,0,3,9175,6000,15175
qwen2_5_1_5b,shared54,3044,fear,LLH,L,L,H,0,1,0,8,12569,2471,15040
qwen2_5_1_5b,shared54,3055,fear,LLH,L,L,H,0,1,0,7,12916,3067,15983
qwen2_5_1_5b,shared54,3166,fear,LLH,L,L,H,0,1,0,7,12630,2170,14800
qwen2_5_1_5b,shared54,3188,fear,LLH,L,L,H,0,0,0,3,4139,930,5069
qwen2_5_1_5b,shared54,3192,fear,LLH,L,L,H,0,0,0,3,4537,1015,5552
qwen2_5_1_5b,shared54,3193,fear,LLH,L,L,H,1,1,0,7,12495,2175,14670
qwen2_5_1_5b,shared54,3195,fear,LLH,L,L,H,0,0,0,3,3325,646,3971
qwen2_5_1_5b,shared54,3203,fear,LLH,L,L,H,0,0,0,3,5750,965,6715
qwen2_5_1_5b,shared54,3213,fear,LLH,L,L,H,0,1,0,8,13740,2936,16676
qwen2_5_1_5b,shared54,3220,fear,LLH,L,L,H,1,0,0,3,4455,876,5331
qwen2_5_1_5b,shared54,3223,fear,LLH,L,L,H,0,1,0,8,14351,3633,17984
qwen2_5_1_5b,shared54,3225,fear,LLH,L,L,H,0,1,0,5,9534,1956,11490
qwen2_5_1_5b,shared54,3229,fear,LLH,L,L,H,0,1,0,8,20193,4562,24755
qwen2_5_1_5b,shared54,3243,fear,LLH,L,L,H,0,1,0,8,16963,3577,20540
qwen2_5_1_5b,shared54,3246,fear,LLH,L,L,H,0,0,0,3,4074,792,4866
qwen2_5_1_5b,shared54,3249,fear,LLH,L,L,H,0,1,0,5,7723,1433,9156
qwen2_5_1_5b,shared54,3251,fear,LLH,L,L,H,1,0,0,3,3458,698,4156
qwen2_5_1_5b,shared54,3261,fear,LLH,L,L,H,0,1,0,8,19398,4367,23765
qwen2_5_1_5b,shared54,3263,fear,LLH,L,L,H,0,1,0,8,16495,3478,19973
qwen2_5_1_5b,shared54,3265,fear,LLH,L,L,H,0,1,0,7,14160,3803,17963
qwen2_5_1_5b,shared54,3269,fear,LLH,L,L,H,0,1,0,8,14681,2457,17138
qwen2_5_1_5b,shared54,3298,fear,LLH,L,L,H,0,1,0,8,14269,3713,17982
qwen2_5_1_5b,shared54,3312,fear,LLH,L,L,H,0,1,0,5,6638,1058,7696
qwen2_5_1_5b,shared54,3324,fear,LLH,L,L,H,0,0,0,3,3653,967,4620
qwen2_5_1_5b,shared54,3329,fear,LLH,L,L,H,0,1,0,8,17264,4204,21468
qwen2_5_1_5b,shared54,3345,fear,LLH,L,L,H,0,1,0,8,15868,3948,19816
qwen2_5_1_5b,shared54,3362,fear,LLH,L,L,H,0,1,0,5,8924,2224,11148
qwen2_5_1_5b,shared54,3388,fear,LLH,L,L,H,0,1,0,5,7370,1321,8691
qwen2_5_1_5b,shared54,3394,fear,LLH,L,L,H,0,0,0,3,3811,1161,4972
qwen2_5_1_5b,shared54,3402,fear,LLH,L,L,H,0,1,0,8,20591,4671,25262
qwen2_5_1_5b,shared54,3408,fear,LLH,L,L,H,0,1,0,8,9268,1181,10449
qwen2_5_1_5b,shared54,3412,fear,LLH,L,L,H,0,0,0,3,3730,762,4492
qwen2_5_1_5b,shared54,3421,fear,LLH,L,L,H,1,0,0,3,3565,861,4426
qwen2_5_1_5b,shared54,3426,fear,LLH,L,L,H,0,1,0,7,13835,3218,17053
qwen2_5_1_5b,shared54,3464,fear,LLH,L,L,H,0,1,0,5,9004,1509,10513
qwen2_5_1_5b,shared54,3471,fear,LLH,L,L,H,0,1,0,7,12909,2338,15247
qwen2_5_1_5b,shared54,3476,fear,LLH,L,L,H,0,1,0,5,7592,1915,9507
qwen2_5_1_5b,shared54,3478,fear,LLH,L,L,H,0,1,0,5,10426,2776,13202
qwen2_5_1_5b,shared54,3490,fear,LLH,L,L,H,0,1,0,5,7188,1646,8834
qwen2_5_1_5b,shared54,3495,fear,LLH,L,L,H,0,0,0,3,4257,1044,5301
qwen2_5_1_5b,shared54,3496,fear,LLH,L,L,H,0,1,0,7,14472,2272,16744
qwen2_5_1_5b,shared54,3510,fear,LLH,L,L,H,0,1,0,8,10427,1358,11785
qwen2_5_1_5b,shared54,3515,fear,LLH,L,L,H,0,1,0,7,9603,1818,11421
qwen2_5_1_5b,shared54,3517,fear,LLH,L,L,H,0,1,0,8,15487,3401,18888
qwen2_5_1_5b,shared54,3518,fear,LLH,L,L,H,0,1,0,7,14641,3433,18074
qwen2_5_1_5b,shared54,3527,fear,LLH,L,L,H,0,1,0,7,14507,3393,17900
qwen2_5_1_5b,shared54,3534,fear,LLH,L,L,H,0,1,0,7,12882,2851,15733
qwen2_5_1_5b,shared54,3535,fear,LLH,L,L,H,0,1,0,5,6721,1220,7941
qwen2_5_1_5b,shared54,3551,fear,LLH,L,L,H,0,1,0,7,15340,2912,18252
qwen2_5_1_5b,shared54,3555,fear,LLH,L,L,H,0,1,0,8,14594,3046,17640
qwen2_5_1_5b,shared54,3559,fear,LLH,L,L,H,0,1,0,8,14073,3070,17143
qwen2_5_1_5b,shared54,3560,fear,LLH,L,L,H,0,1,0,8,21339,4224,25563
qwen2_5_1_5b,shared54,3567,fear,LLH,L,L,H,0,1,0,8,17302,4683,21985
qwen2_5_1_5b,shared54,3571,fear,LLH,L,L,H,0,1,0,8,18568,5051,23619
qwen2_5_1_5b,shared54,3603,fear,LLH,L,L,H,0,1,0,7,15268,3010,18278
qwen2_5_1_5b,shared54,3605,fear,LLH,L,L,H,0,0,0,3,4171,606,4777
qwen2_5_1_5b,shared54,3607,fear,LLH,L,L,H,0,1,0,5,8331,1874,10205
qwen2_5_1_5b,shared54,3621,fear,LLH,L,L,H,0,0,0,3,3853,799,4652
qwen2_5_1_5b,shared54,3629,fear,LLH,L,L,H,0,1,0,8,13209,2668,15877
qwen2_5_1_5b,shared54,3637,fear,LLH,L,L,H,0,1,0,8,14864,3717,18581
qwen2_5_1_5b,shared54,3647,fear,LLH,L,L,H,0,1,0,5,8425,1718,10143
qwen2_5_1_5b,shared54,3648,fear,LLH,L,L,H,0,1,0,5,13172,2715,15887
qwen2_5_1_5b,shared54,3649,fear,LLH,L,L,H,0,1,0,5,7909,1532,9441
qwen2_5_1_5b,shared54,3657,fear,LLH,L,L,H,0,1,0,7,14803,3374,18177
qwen2_5_1_5b,shared54,3674,fear,LLH,L,L,H,0,1,0,7,14447,3214,17661
qwen2_5_1_5b,shared54,3676,fear,LLH,L,L,H,0,0,0,3,2953,646,3599
qwen2_5_1_5b,shared54,3680,fear,LLH,L,L,H,0,0,0,3,3744,875,4619
qwen2_5_1_5b,shared54,3683,fear,LLH,L,L,H,0,0,0,3,3733,1066,4799
qwen2_5_1_5b,shared54,3686,fear,LLH,L,L,H,0,1,0,5,8318,1962,10280
qwen2_5_1_5b,shared54,3696,fear,LLH,L,L,H,0,1,0,8,15010,3334,18344
qwen2_5_1_5b,shared54,3700,fear,LLH,L,L,H,0,1,0,8,16381,3800,20181
qwen2_5_1_5b,shared54,3702,fear,LLH,L,L,H,0,1,0,7,13102,2903,16005
qwen2_5_1_5b,shared54,3704,fear,LLH,L,L,H,1,0,0,3,3972,796,4768
qwen2_5_1_5b,shared54,3709,fear,LLH,L,L,H,0,1,0,5,7729,1864,9593
qwen2_5_1_5b,shared54,3714,fear,LLH,L,L,H,0,1,0,8,16571,4087,20658
qwen2_5_1_5b,shared54,3722,fear,LLH,L,L,H,0,0,0,3,8422,6000,14422
qwen2_5_1_5b,shared54,3731,fear,LLH,L,L,H,0,1,0,8,15222,3135,18357
qwen2_5_1_5b,shared54,3736,fear,LLH,L,L,H,1,0,0,3,4086,1138,5224
qwen2_5_1_5b,shared54,3743,fear,LLH,L,L,H,0,1,0,8,15888,3535,19423
qwen2_5_1_5b,shared54,3744,fear,LLH,L,L,H,0,1,0,8,13946,2618,16564
qwen2_5_1_5b,shared54,3751,fear,LLH,L,L,H,0,1,0,8,13999,3160,17159
qwen2_5_1_5b,shared54,3771,fear,LLH,L,L,H,0,1,0,8,14298,3425,17723
qwen2_5_1_5b,shared54,3785,fear,LLH,L,L,H,0,1,0,7,13646,3204,16850
qwen2_5_1_5b,shared54,3786,fear,LLH,L,L,H,0,0,0,3,4752,1435,6187
qwen2_5_1_5b,shared54,3793,fear,LLH,L,L,H,0,1,0,5,9054,2380,11434
qwen2_5_1_5b,shared54,abc301_b,fear,LLH,L,L,H,0,1,0,8,15195,3918,19113
qwen2_5_1_5b,shared54,abc301_e,fear,LLH,L,L,H,0,0,0,3,5434,1126,6560
qwen2_5_1_5b,shared54,abc302_e,fear,LLH,L,L,H,0,0,0,3,4928,1014,5942
qwen2_5_1_5b,shared54,abc303_a,fear,LLH,L,L,H,0,1,0,8,16846,4466,21312
qwen2_5_1_5b,shared54,abc303_b,fear,LLH,L,L,H,0,1,0,5,10526,2519,13045
qwen2_5_1_5b,shared54,abc303_d,fear,LLH,L,L,H,0,1,0,7,16598,7622,24220
qwen2_5_1_5b,shared54,abc303_e,fear,LLH,L,L,H,0,1,0,5,10345,1942,12287
qwen2_5_1_5b,shared54,abc304_a,fear,LLH,L,L,H,0,0,0,3,6028,2848,8876
qwen2_5_1_5b,shared54,abc307_a,fear,LLH,L,L,H,0,1,0,5,10899,2438,13337
qwen2_5_1_5b,shared54,abc307_b,fear,LLH,L,L,H,0,0,0,3,3937,885,4822
qwen2_5_1_5b,shared54,abc309_c,fear,LLH,L,L,H,0,1,0,8,21290,4542,25832
qwen2_5_1_5b,shared54,abc309_d,fear,LLH,L,L,H,0,0,0,3,7337,4789,12126
qwen2_5_1_5b,shared54,abc309_e,fear,LLH,L,L,H,0,1,0,5,9751,2823,12574
qwen2_5_1_5b,shared54,abc310_b,fear,LLH,L,L,H,0,1,0,5,14747,2582,17329
qwen2_5_1_5b,shared54,abc310_c,fear,LLH,L,L,H,0,0,0,3,4085,980,5065
qwen2_5_1_5b,shared54,abc310_f,fear,LLH,L,L,H,0,1,0,5,10915,3300,14215
qwen2_5_1_5b,shared54,abc311_b,fear,LLH,L,L,H,0,0,0,3,4980,1659,6639
qwen2_5_1_5b,shared54,abc312_e,fear,LLH,L,L,H,0,1,0,5,12431,2760,15191
qwen2_5_1_5b,shared54,abc312_f,fear,LLH,L,L,H,0,1,0,8,18571,4138,22709
qwen2_5_1_5b,shared54,abc313_a,fear,LLH,L,L,H,0,1,0,8,15200,3695,18895
qwen2_5_1_5b,shared54,abc315_b,fear,LLH,L,L,H,0,1,0,5,9300,1831,11131
qwen2_5_1_5b,shared54,abc315_c,fear,LLH,L,L,H,0,1,0,8,17044,4382,21426
qwen2_5_1_5b,shared54,abc315_d,fear,LLH,L,L,H,0,1,0,5,10317,2360,12677
qwen2_5_1_5b,shared54,abc318_b,fear,LLH,L,L,H,0,1,0,7,13392,2833,16225
qwen2_5_1_5b,shared54,abc318_d,fear,LLH,L,L,H,0,1,0,8,20151,4552,24703
qwen2_5_1_5b,shared54,abc319_c,fear,LLH,L,L,H,0,0,0,3,6797,2422,9219
qwen2_5_1_5b,shared54,abc320_e,fear,LLH,L,L,H,0,1,0,5,12098,2121,14219
qwen2_5_1_5b,shared54,abc321_b,fear,LLH,L,L,H,0,0,0,3,6490,1618,8108
qwen2_5_1_5b,shared54,abc321_c,fear,LLH,L,L,H,0,1,0,8,19546,6395,25941
qwen2_5_1_5b,shared54,abc322_c,fear,LLH,L,L,H,0,1,0,5,8778,2114,10892
qwen2_5_1_5b,shared54,abc324_a,fear,LLH,L,L,H,1,0,0,3,3360,655,4015
qwen2_5_1_5b,shared54,abc324_b,fear,LLH,L,L,H,0,1,0,5,8526,2419,10945
qwen2_5_1_5b,shared54,abc325_b,fear,LLH,L,L,H,0,1,0,7,15636,3917,19553
