model,assignment,question_id,emotion,personality,conscientiousness,openness,extraversion,revised,bleu,calls,prompt_tokens,completion_tokens,total_tokens
qwen2_5_1_5b,shared54,2377,anger,NNN,N,N,N,1,2.78,12,32706,4571,37277
qwen2_5_1_5b,shared54,305,anger,NNN,N,N,N,1,9.2,12,17911,2115,20026
qwen2_5_1_5b,shared54,15017,anger,NNN,N,N,N,1,6.75,12,14930,2005,16935
qwen2_5_1_5b,shared54,3276,anger,NNN,N,N,N,1,3.37,12,63678,3031,66709
qwen2_5_1_5b,shared54,2400,anger,NNN,N,N,N,1,5.8,11,44882,1991,46873
qwen2_5_1_5b,shared54,17617,anger,NNN,N,N,N,1,9.25,12,24143,2062,26205
qwen2_5_1_5b,shared54,6984,anger,NNN,N,N,N,1,7.64,12,11318,1546,12864
qwen2_5_1_5b,shared54,16576,anger,NNN,N,N,N,1,6.99,12,14446,1981,16427
qwen2_5_1_5b,shared54,4340,anger,NNN,N,N,N,1,5.49,6,14682,1098,15780
qwen2_5_1_5b,shared54,11436,anger,NNN,N,N,N,1,3.67,12,15378,1842,17220
qwen2_5_1_5b,shared54,2254,anger,NNN,N,N,N,1,9.79,6,13878,1181,15059
qwen2_5_1_5b,shared54,8004,anger,NNN,N,N,N,1,8.99,12,21374,2053,23427
qwen2_5_1_5b,shared54,12108,anger,NNN,N,N,N,1,0.04,12,12925,1997,14922
qwen2_5_1_5b,shared54,9338,anger,NNN,N,N,N,1,52.03,12,12203,2768,14971
qwen2_5_1_5b,shared54,5169,anger,NNN,N,N,N,1,7.22,12,20149,2953,23102
qwen2_5_1_5b,shared54,14358,anger,NNN,N,N,N,0,7.290000000000001,3,4365,1328,5693
qwen2_5_1_5b,shared54,17800,anger,NNN,N,N,N,1,5.04,12,16505,2592,19097
qwen2_5_1_5b,shared54,9912,anger,NNN,N,N,N,1,6.17,12,34487,3778,38265
qwen2_5_1_5b,shared54,17332,anger,NNN,N,N,N,1,6.33,12,20676,2835,23511
qwen2_5_1_5b,shared54,256,anger,NNN,N,N,N,1,3.215,12,20131,2148,22279
qwen2_5_1_5b,shared54,9810,anger,NNN,N,N,N,1,6.27,12,20808,2460,23268
qwen2_5_1_5b,shared54,3394,anger,NNN,N,N,N,1,5.02,12,21585,2249,23834
qwen2_5_1_5b,shared54,4400,anger,NNN,N,N,N,0,5.68,3,4956,1095,6051
qwen2_5_1_5b,shared54,8666,anger,NNN,N,N,N,0,3.81,3,6246,1048,7294
qwen2_5_1_5b,shared54,3782,anger,NNN,N,N,N,1,8.11,9,20273,2108,22381
qwen2_5_1_5b,shared54,3507,anger,NNN,N,N,N,1,3.81,12,20914,3153,24067
qwen2_5_1_5b,shared54,5093,anger,NNN,N,N,N,1,2.56,12,17334,2072,19406
qwen2_5_1_5b,shared54,8924,anger,NNN,N,N,N,1,7.85,12,37484,2556,40040
qwen2_5_1_5b,shared54,9232,anger,NNN,N,N,N,1,0.0,12,16310,2711,19021
qwen2_5_1_5b,shared54,6901,anger,NNN,N,N,N,1,5.93,12,14080,2254,16334
qwen2_5_1_5b,shared54,11235,anger,NNN,N,N,N,1,3.81,6,7360,1725,9085
qwen2_5_1_5b,shared54,6671,anger,NNN,N,N,N,1,20.21,9,22804,2946,25750
qwen2_5_1_5b,shared54,8650,anger,NNN,N,N,N,1,13.42,12,16120,2564,18684
qwen2_5_1_5b,shared54,16561,anger,NNN,N,N,N,0,0.25,3,3440,940,4380
qwen2_5_1_5b,shared54,16008,anger,NNN,N,N,N,1,9.29,12,25763,2275,28038
qwen2_5_1_5b,shared54,8228,anger,NNN,N,N,N,1,4.84,12,25086,2296,27382
qwen2_5_1_5b,shared54,1664,anger,NNN,N,N,N,1,10.14,6,14092,1868,15960
qwen2_5_1_5b,shared54,3024,anger,NNN,N,N,N,1,5.96,12,13215,2484,15699
qwen2_5_1_5b,shared54,9066,anger,NNN,N,N,N,1,5.8,12,16028,2050,18078
qwen2_5_1_5b,shared54,1444,anger,NNN,N,N,N,1,3.01,12,26070,1433,27503
qwen2_5_1_5b,shared54,116,anger,NNN,N,N,N,1,6.03,12,58418,2188,60606
qwen2_5_1_5b,shared54,10929,anger,NNN,N,N,N,0,9.63,3,59339,1050,60389
qwen2_5_1_5b,shared54,4286,anger,NNN,N,N,N,1,4.1,12,15739,4161,19900
qwen2_5_1_5b,shared54,8583,anger,NNN,N,N,N,1,6.9,12,22044,1565,23609
qwen2_5_1_5b,shared54,5294,anger,NNN,N,N,N,1,6.36,12,31943,1960,33903
qwen2_5_1_5b,shared54,14478,anger,NNN,N,N,N,1,9.25,12,15836,1802,17638
qwen2_5_1_5b,shared54,18077,anger,NNN,N,N,N,1,0.0,12,16094,2401,18495
qwen2_5_1_5b,shared54,14014,anger,NNN,N,N,N,1,4.33,12,13321,1809,15130
qwen2_5_1_5b,shared54,316,anger,NNN,N,N,N,1,8.41,6,14657,1348,16005
qwen2_5_1_5b,shared54,2465,anger,NNN,N,N,N,0,4.156666666666666,3,6891,466,7357
qwen2_5_1_5b,shared54,4884,anger,NNN,N,N,N,1,2.965,12,22937,2074,25011
qwen2_5_1_5b,shared54,17877,anger,NNN,N,N,N,1,0.53,12,17053,2654,19707
qwen2_5_1_5b,shared54,1180,anger,NNN,N,N,N,1,17.7,12,25856,1495,27351
qwen2_5_1_5b,shared54,12098,anger,NNN,N,N,N,1,7.06,12,16765,1971,18736
qwen2_5_1_5b,shared54,18105,anger,NNN,N,N,N,1,7.2875,12,15931,1846,17777
qwen2_5_1_5b,shared54,4852,anger,NNN,N,N,N,1,8.14,12,61828,1934,63762
qwen2_5_1_5b,shared54,14083,anger,NNN,N,N,N,1,6.65,9,14548,1358,15906
qwen2_5_1_5b,shared54,4176,anger,NNN,N,N,N,1,2.95,12,22952,1716,24668
qwen2_5_1_5b,shared54,1370,anger,NNN,N,N,N,1,4.69,9,26713,2562,29275
qwen2_5_1_5b,shared54,10101,anger,NNN,N,N,N,1,6.5,12,18924,2966,21890
qwen2_5_1_5b,shared54,11948,anger,NNN,N,N,N,1,0.52,12,23018,1816,24834
qwen2_5_1_5b,shared54,1307,anger,NNN,N,N,N,1,0.0,12,13370,2994,16364
qwen2_5_1_5b,shared54,11724,anger,NNN,N,N,N,1,10.96,12,16108,3186,19294
qwen2_5_1_5b,shared54,6883,anger,NNN,N,N,N,1,4.94,9,23613,2178,25791
qwen2_5_1_5b,shared54,8176,anger,NNN,N,N,N,1,2.36,12,17121,1641,18762
qwen2_5_1_5b,shared54,3368,anger,NNN,N,N,N,1,5.73,12,11146,1373,12519
qwen2_5_1_5b,shared54,11589,anger,NNN,N,N,N,1,4.6259999999999994,12,40320,2939,43259
qwen2_5_1_5b,shared54,13316,anger,NNN,N,N,N,0,8.905,3,5574,839,6413
qwen2_5_1_5b,shared54,5064,anger,NNN,N,N,N,0,4.82,3,67394,1824,69218
qwen2_5_1_5b,shared54,7757,anger,NNN,N,N,N,0,4.57,3,3272,1423,4695
qwen2_5_1_5b,shared54,5324,anger,NNN,N,N,N,1,16.16,12,30368,2401,32769
qwen2_5_1_5b,shared54,5801,anger,NNN,N,N,N,1,3.495,12,14855,3673,18528
qwen2_5_1_5b,shared54,13510,anger,NNN,N,N,N,1,0.0,12,15977,1926,17903
qwen2_5_1_5b,shared54,812,anger,NNN,N,N,N,0,6.09,3,3249,1267,4516
qwen2_5_1_5b,shared54,5877,anger,NNN,N,N,N,1,6.043333333333333,12,42454,1938,44392
qwen2_5_1_5b,shared54,10885,anger,NNN,N,N,N,1,9.94,12,14576,1806,16382
qwen2_5_1_5b,shared54,13491,anger,NNN,N,N,N,1,4.71,12,17720,2230,19950
qwen2_5_1_5b,shared54,8131,anger,NNN,N,N,N,1,6.18,12,23463,2933,26396
qwen2_5_1_5b,shared54,8742,anger,NNN,N,N,N,1,9.21,12,11838,2409,14247
qwen2_5_1_5b,shared54,5216,anger,NNN,N,N,N,1,6.22,12,24499,2736,27235
qwen2_5_1_5b,shared54,3542,anger,NNN,N,N,N,1,5.94,12,13518,2366,15884
qwen2_5_1_5b,shared54,12535,anger,NNN,N,N,N,1,6.18,12,11497,1249,12746
qwen2_5_1_5b,shared54,1268,anger,NNN,N,N,N,1,7.4,12,13563,2759,16322
qwen2_5_1_5b,shared54,15423,anger,NNN,N,N,N,1,2.61,12,16457,6445,22902
qwen2_5_1_5b,shared54,7288,anger,NNN,N,N,N,1,3.92,12,14600,2294,16894
qwen2_5_1_5b,shared54,6539,anger,NNN,N,N,N,1,8.4,12,62796,2992,65788
qwen2_5_1_5b,shared54,15083,anger,NNN,N,N,N,1,0.0,12,14499,1519,16018
qwen2_5_1_5b,shared54,11457,anger,NNN,N,N,N,1,5.87,12,19864,1575,21439
qwen2_5_1_5b,shared54,10000,anger,NNN,N,N,N,1,0.2,12,18848,1841,20689
qwen2_5_1_5b,shared54,7457,anger,NNN,N,N,N,1,2.9599999999999995,12,42491,4699,47190
qwen2_5_1_5b,shared54,7304,anger,NNN,N,N,N,1,3.89,12,15453,2912,18365
qwen2_5_1_5b,shared54,775,anger,NNN,N,N,N,1,5.7,12,54539,2818,57357
qwen2_5_1_5b,shared54,6328,anger,NNN,N,N,N,1,10.53,10,16988,3980,20968
qwen2_5_1_5b,shared54,13056,anger,NNN,N,N,N,1,5.06,12,47400,2303,49703
qwen2_5_1_5b,shared54,3648,disgust,HLL,H,L,L,0,4.75,3,3380,876,4256
qwen2_5_1_5b,shared54,819,disgust,HLL,H,L,L,0,4.475,3,16438,849,17287
qwen2_5_1_5b,shared54,9012,disgust,HLL,H,L,L,1,3.9,12,24669,2583,27252
qwen2_5_1_5b,shared54,8024,disgust,HLL,H,L,L,0,0.0,3,6528,524,7052
qwen2_5_1_5b,shared54,7314,disgust,HLL,H,L,L,1,5.6,12,16825,2578,19403
qwen2_5_1_5b,shared54,4572,disgust,HLL,H,L,L,0,4.359999999999999,3,3573,1194,4767
qwen2_5_1_5b,shared54,3358,disgust,HLL,H,L,L,1,2.46,6,99792,2857,102649
qwen2_5_1_5b,shared54,17870,disgust,HLL,H,L,L,1,0.03,12,42995,2512,45507
qwen2_5_1_5b,shared54,2848,disgust,HLL,H,L,L,0,1.9,3,2973,1357,4330
qwen2_5_1_5b,shared54,13825,disgust,HLL,H,L,L,0,3.42,3,10579,912,11491
qwen2_5_1_5b,shared54,1041,disgust,HLL,H,L,L,0,26.125,3,5833,1246,7079
qwen2_5_1_5b,shared54,976,disgust,HLL,H,L,L,0,2.82,3,7364,988,8352
qwen2_5_1_5b,shared54,3070,disgust,HLL,H,L,L,1,17.085,6,6264,1948,8212
qwen2_5_1_5b,shared54,7164,disgust,HLL,H,L,L,1,5.03,12,18274,1828,20102
qwen2_5_1_5b,shared54,7623,disgust,HLL,H,L,L,0,4.6000000000000005,3,4734,771,5505
qwen2_5_1_5b,shared54,16559,disgust,HLL,H,L,L,1,3.0,9,18089,1927,20016
qwen2_5_1_5b,shared54,869,disgust,HLL,H,L,L,0,9.065,3,5670,677,6347
qwen2_5_1_5b,shared54,6515,disgust,HLL,H,L,L,0,3.27,3,5726,677,6403
qwen2_5_1_5b,shared54,17856,disgust,HLL,H,L,L,0,0.61,3,5214,1140,6354
qwen2_5_1_5b,shared54,13746,disgust,HLL,H,L,L,1,26.13,12,22618,1928,24546
qwen2_5_1_5b,shared54,7223,disgust,HLL,H,L,L,0,3.54,3,7457,799,8256
qwen2_5_1_5b,shared54,14719,disgust,HLL,H,L,L,1,5.48,12,15158,2720,17878
qwen2_5_1_5b,shared54,9115,disgust,HLL,H,L,L,1,5.84,12,12892,2298,15190
qwen2_5_1_5b,shared54,212,disgust,HLL,H,L,L,0,3.3066666666666666,3,4794,671,5465
qwen2_5_1_5b,shared54,5231,disgust,HLL,H,L,L,0,4.543333333333333,3,6893,1177,8070
qwen2_5_1_5b,shared54,13848,disgust,HLL,H,L,L,0,1.215,3,3835,1270,5105
qwen2_5_1_5b,shared54,11149,disgust,HLL,H,L,L,1,0.0,6,7500,1693,9193
qwen2_5_1_5b,shared54,9105,disgust,HLL,H,L,L,0,20.49,3,5067,1037,6104
qwen2_5_1_5b,shared54,5094,disgust,HLL,H,L,L,1,7.316666666666667,12,16463,1914,18377
qwen2_5_1_5b,shared54,7055,disgust,HLL,H,L,L,1,11.72,6,14603,1145,15748
qwen2_5_1_5b,shared54,11029,disgust,HLL,H,L,L,0,0.0,3,9586,500,10086
qwen2_5_1_5b,shared54,3349,disgust,HLL,H,L,L,0,2.355,3,8585,811,9396
qwen2_5_1_5b,shared54,3039,disgust,HLL,H,L,L,0,3.6,3,5274,1247,6521
qwen2_5_1_5b,shared54,12449,disgust,HLL,H,L,L,1,3.3049999999999997,12,21284,1893,23177
qwen2_5_1_5b,shared54,3169,disgust,HLL,H,L,L,1,4.36,12,18117,3633,21750
qwen2_5_1_5b,shared54,11763,disgust,HLL,H,L,L,0,26.025,3,3561,1312,4873
qwen2_5_1_5b,shared54,11270,disgust,HLL,H,L,L,0,7.825,3,5213,1256,6469
qwen2_5_1_5b,shared54,8667,disgust,HLL,H,L,L,0,6.2,3,4953,626,5579
qwen2_5_1_5b,shared54,1423,disgust,HLL,H,L,L,0,8.38,3,6439,804,7243
qwen2_5_1_5b,shared54,15054,disgust,HLL,H,L,L,0,7.14,3,24698,671,25369
qwen2_5_1_5b,shared54,17571,disgust,HLL,H,L,L,1,10.86,12,15139,1762,16901
qwen2_5_1_5b,shared54,4090,disgust,HLL,H,L,L,0,0.0,3,9899,796,10695
qwen2_5_1_5b,shared54,12403,disgust,HLL,H,L,L,1,6.88,12,17344,2014,19358
qwen2_5_1_5b,shared54,2582,disgust,HLL,H,L,L,1,3.63,6,7590,1716,9306
qwen2_5_1_5b,shared54,18089,disgust,HLL,H,L,L,1,7.95,12,19703,2184,21887
qwen2_5_1_5b,shared54,9606,disgust,HLL,H,L,L,1,5.01,11,12239,1963,14202
qwen2_5_1_5b,shared54,11850,disgust,HLL,H,L,L,1,4.4,12,14553,1803,16356
qwen2_5_1_5b,shared54,6300,disgust,HLL,H,L,L,0,5.28,3,8436,943,9379
qwen2_5_1_5b,shared54,2279,disgust,HLL,H,L,L,1,5.87,10,15699,1332,17031
qwen2_5_1_5b,shared54,1501,disgust,HLL,H,L,L,0,4.82,3,4227,1091,5318
qwen2_5_1_5b,shared54,7467,disgust,HLL,H,L,L,0,5.539999999999999,3,5176,897,6073
qwen2_5_1_5b,shared54,9482,disgust,HLL,H,L,L,1,3.81,6,6085,1149,7234
qwen2_5_1_5b,shared54,2614,disgust,HLL,H,L,L,0,5.49,3,3917,789,4706
qwen2_5_1_5b,shared54,7628,disgust,HLL,H,L,L,0,2.49,3,14574,1304,15878
qwen2_5_1_5b,shared54,3309,disgust,HLL,H,L,L,1,6.66,12,17094,2574,19668
qwen2_5_1_5b,shared54,12455,disgust,HLL,H,L,L,1,5.88,12,18506,1615,20121
qwen2_5_1_5b,shared54,9108,disgust,HLL,H,L,L,0,0.01,3,6856,846,7702
qwen2_5_1_5b,shared54,14857,disgust,HLL,H,L,L,1,7.77,6,6000,1830,7830
qwen2_5_1_5b,shared54,11954,disgust,HLL,H,L,L,1,7.76,12,16118,2758,18876
qwen2_5_1_5b,shared54,5329,disgust,HLL,H,L,L,1,4.58,12,26150,2416,28566
qwen2_5_1_5b,shared54,12130,disgust,HLL,H,L,L,1,8.59,12,48443,2734,51177
qwen2_5_1_5b,shared54,11641,disgust,HLL,H,L,L,1,6.52,12,17284,1921,19205
qwen2_5_1_5b,shared54,6865,disgust,HLL,H,L,L,0,5.13,3,8789,692,9481
qwen2_5_1_5b,shared54,8748,disgust,HLL,H,L,L,0,1.67,3,13326,1013,14339
qwen2_5_1_5b,shared54,2339,disgust,HLL,H,L,L,0,1.4,3,35747,922,36669
qwen2_5_1_5b,shared54,5607,disgust,HLL,H,L,L,0,4.21,3,4183,998,5181
qwen2_5_1_5b,shared54,17502,disgust,HLL,H,L,L,0,2.61,3,4569,591,5160
qwen2_5_1_5b,shared54,8021,disgust,HLL,H,L,L,0,5.96,3,6621,920,7541
qwen2_5_1_5b,shared54,5354,disgust,HLL,H,L,L,0,9.2,3,3179,1280,4459
qwen2_5_1_5b,shared54,15147,disgust,HLL,H,L,L,1,2.09,12,11558,2294,13852
qwen2_5_1_5b,shared54,12433,disgust,HLL,H,L,L,0,6.52,3,4958,896,5854
qwen2_5_1_5b,shared54,8845,disgust,HLL,H,L,L,1,0.1,12,22245,1878,24123
qwen2_5_1_5b,shared54,7196,disgust,HLL,H,L,L,1,7.59,12,20765,4135,24900
qwen2_5_1_5b,shared54,10626,disgust,HLL,H,L,L,0,4.08,3,6512,1229,7741
qwen2_5_1_5b,shared54,1832,disgust,HLL,H,L,L,0,11.57,3,8322,680,9002
qwen2_5_1_5b,shared54,7505,disgust,HLL,H,L,L,0,0.0,3,6889,672,7561
qwen2_5_1_5b,shared54,1051,disgust,HLL,H,L,L,1,2.13,6,25329,1206,26535
qwen2_5_1_5b,shared54,10336,disgust,HLL,H,L,L,0,17.03,3,2933,1024,3957
qwen2_5_1_5b,shared54,13145,disgust,HLL,H,L,L,0,7.5649999999999995,3,8164,621,8785
qwen2_5_1_5b,shared54,8773,disgust,HLL,H,L,L,1,2.13,12,17212,2692,19904
qwen2_5_1_5b,shared54,2168,disgust,HLL,H,L,L,0,0.18,3,6058,1706,7764
qwen2_5_1_5b,shared54,6913,disgust,HLL,H,L,L,1,4.64,12,16979,3038,20017
qwen2_5_1_5b,shared54,10311,disgust,HLL,H,L,L,1,1.75,12,13841,3935,17776
qwen2_5_1_5b,shared54,6967,disgust,HLL,H,L,L,0,7.9525,3,6954,705,7659
qwen2_5_1_5b,shared54,16358,disgust,HLL,H,L,L,1,5.54,12,15268,2386,17654
qwen2_5_1_5b,shared54,12964,disgust,HLL,H,L,L,1,4.58,5,5588,2430,8018
qwen2_5_1_5b,shared54,15035,disgust,HLL,H,L,L,0,3.92,3,4654,729,5383
qwen2_5_1_5b,shared54,4681,disgust,HLL,H,L,L,1,3.62,12,12981,2751,15732
qwen2_5_1_5b,shared54,8679,disgust,HLL,H,L,L,1,8.06,12,19385,1745,21130
qwen2_5_1_5b,shared54,4575,disgust,HLL,H,L,L,1,2.97,12,15290,1575,16865
qwen2_5_1_5b,shared54,8081,disgust,HLL,H,L,L,1,3.44,12,16875,3322,20197
qwen2_5_1_5b,shared54,17661,disgust,HLL,H,L,L,1,8.71,12,13263,4675,17938
qwen2_5_1_5b,shared54,8609,disgust,HLL,H,L,L,1,6.76,12,14974,2994,17968
qwen2_5_1_5b,shared54,14038,disgust,HLL,H,L,L,0,7.22,3,6837,1281,8118
qwen2_5_1_5b,shared54,13087,disgust,HLL,H,L,L,1,3.8,12,15109,3374,18483
qwen2_5_1_5b,shared54,11861,disgust,HLL,H,L,L,1,3.31,12,23064,2037,25101
qwen2_5_1_5b,shared54,7186,disgust,HLL,H,L,L,0,6.16,3,5647,812,6459
qwen2_5_1_5b,shared54,4532,disgust,HLL,H,L,L,1,6.2,12,32213,1752,33965
qwen2_5_1_5b,shared54,16696,disgust,HLL,H,L,L,1,6.2925,6,12259,1350,13609
qwen2_5_1_5b,shared54,16171,disgust,HLL,H,L,L,0,8.866666666666667,3,8640,926,9566
qwen2_5_1_5b,shared54,2978,disgust,HLL,H,L,L,1,3.74,12,15535,3288,18823
qwen2_5_1_5b,shared54,1543,disgust,HLL,H,L,L,0,5.21,3,6078,1247,7325
qwen2_5_1_5b,shared54,3592,disgust,HLL,H,L,L,0,5.19,3,4259,794,5053
qwen2_5_1_5b,shared54,5008,disgust,HLL,H,L,L,0,8.21,3,5471,571,6042
qwen2_5_1_5b,shared54,5242,disgust,HLL,H,L,L,1,5.84,12,15569,1924,17493
qwen2_5_1_5b,shared54,13833,disgust,HLL,H,L,L,1,11.84,12,11649,1990,13639
qwen2_5_1_5b,shared54,2081,disgust,HLL,H,L,L,1,2.83,6,6768,944,7712
qwen2_5_1_5b,shared54,12608,disgust,HLL,H,L,L,1,3.755,12,18093,1920,20013
qwen2_5_1_5b,shared54,12504,disgust,HLL,H,L,L,1,4.68,12,15374,2163,17537
qwen2_5_1_5b,shared54,15337,disgust,HLL,H,L,L,0,2.47,3,9739,1037,10776
qwen2_5_1_5b,shared54,17338,disgust,HLL,H,L,L,1,7.59,9,9486,1828,11314
qwen2_5_1_5b,shared54,8238,disgust,HLL,H,L,L,0,6.86,3,6679,898,7577
qwen2_5_1_5b,shared54,18128,disgust,HLL,H,L,L,0,7.74,3,6930,1413,8343
qwen2_5_1_5b,shared54,376,disgust,HLL,H,L,L,1,4.895,9,14669,1742,16411
qwen2_5_1_5b,shared54,3753,disgust,HLL,H,L,L,0,5.36,3,6084,745,6829
qwen2_5_1_5b,shared54,17595,disgust,HLL,H,L,L,0,4.13,3,5245,606,5851
qwen2_5_1_5b,shared54,8743,disgust,HLL,H,L,L,1,4.91,6,11681,1720,13401
qwen2_5_1_5b,shared54,11146,disgust,HLL,H,L,L,1,0.59,12,17179,2680,19859
qwen2_5_1_5b,shared54,3655,disgust,HLL,H,L,L,1,7.65,12,14005,1980,15985
qwen2_5_1_5b,shared54,9617,disgust,HLL,H,L,L,1,3.96,6,6532,2039,8571
qwen2_5_1_5b,shared54,14246,disgust,HLL,H,L,L,1,22.29,12,22492,2176,24668
qwen2_5_1_5b,shared54,5182,disgust,HLL,H,L,L,1,10.77,12,53240,1831,55071
qwen2_5_1_5b,shared54,14867,disgust,HLL,H,L,L,1,9.17,11,14858,3474,18332
qwen2_5_1_5b,shared54,106,disgust,HLL,H,L,L,1,4.88,12,15906,2079,17985
qwen2_5_1_5b,shared54,8630,disgust,HLL,H,L,L,1,17.23,12,18237,1942,20179
qwen2_5_1_5b,shared54,16403,disgust,HLL,H,L,L,0,6.08,3,51062,955,52017
qwen2_5_1_5b,shared54,5854,disgust,HLL,H,L,L,1,2.24,12,14730,2340,17070
qwen2_5_1_5b,shared54,16635,disgust,HLL,H,L,L,1,9.71,12,16482,2070,18552
qwen2_5_1_5b,shared54,3486,disgust,HLL,H,L,L,1,6.79,5,5499,1238,6737
qwen2_5_1_5b,shared54,9779,disgust,HLL,H,L,L,0,6.545,3,4912,1105,6017
qwen2_5_1_5b,shared54,6517,disgust,HLL,H,L,L,1,7.36,12,18460,1408,19868
qwen2_5_1_5b,shared54,12252,disgust,HLL,H,L,L,1,4.92,6,18678,1259,19937
qwen2_5_1_5b,shared54,5293,disgust,HLL,H,L,L,1,4.91,6,5933,1913,7846
qwen2_5_1_5b,shared54,17674,disgust,HLL,H,L,L,1,2.61,12,37047,3442,40489
qwen2_5_1_5b,shared54,17378,disgust,HLL,H,L,L,0,4.25,3,2985,1389,4374
qwen2_5_1_5b,shared54,18,disgust,HLL,H,L,L,0,8.91,3,14834,1033,15867
qwen2_5_1_5b,shared54,10621,disgust,HLL,H,L,L,1,6.08,12,49526,3198,52724
qwen2_5_1_5b,shared54,16010,disgust,HLL,H,L,L,1,2.03,12,15870,3050,18920
qwen2_5_1_5b,shared54,638,disgust,HLL,H,L,L,1,6.5,6,7666,2046,9712
qwen2_5_1_5b,shared54,3665,disgust,HLL,H,L,L,0,5.21,3,4994,1511,6505
qwen2_5_1_5b,shared54,11894,disgust,HLL,H,L,L,1,2.62,6,18902,1211,20113
qwen2_5_1_5b,shared54,10076,disgust,HLL,H,L,L,1,14.46,12,13438,1861,15299
qwen2_5_1_5b,shared54,7846,disgust,HLL,H,L,L,1,8.69,12,15732,4529,20261
qwen2_5_1_5b,shared54,1898,disgust,HLL,H,L,L,1,6.59,12,17589,2316,19905
qwen2_5_1_5b,shared54,7892,disgust,HLL,H,L,L,0,5.49,3,13869,792,14661
qwen2_5_1_5b,shared54,2580,disgust,HLL,H,L,L,0,6.2,3,6644,934,7578
qwen2_5_1_5b,shared54,2806,disgust,HLL,H,L,L,1,7.9,12,17632,1732,19364
qwen2_5_1_5b,shared54,15924,disgust,HLL,H,L,L,0,0.2,3,12656,921,13577
qwen2_5_1_5b,shared54,2267,disgust,HLL,H,L,L,0,5.3,3,14871,986,15857
qwen2_5_1_5b,shared54,17455,disgust,HLL,H,L,L,1,8.12,6,12020,1138,13158
qwen2_5_1_5b,shared54,4120,disgust,HLL,H,L,L,1,2.93,12,13359,2181,15540
qwen2_5_1_5b,shared54,4207,disgust,HLL,H,L,L,1,5.02,12,13951,2162,16113
qwen2_5_1_5b,shared54,15574,disgust,HLL,H,L,L,1,6.875,12,16882,2694,19576
qwen2_5_1_5b,shared54,18015,disgust,HLL,H,L,L,0,5.97,3,6070,859,6929
qwen2_5_1_5b,shared54,5410,disgust,HLL,H,L,L,1,11.4,6,16396,1105,17501
qwen2_5_1_5b,shared54,8685,disgust,HLL,H,L,L,1,7.91,6,8911,1466,10377
qwen2_5_1_5b,shared54,17290,disgust,HLL,H,L,L,1,5.0,12,11384,1515,12899
qwen2_5_1_5b,shared54,13865,disgust,HLL,H,L,L,0,3.72,3,9967,1293,11260
qwen2_5_1_5b,shared54,6940,disgust,HLL,H,L,L,1,19.45,12,13525,2486,16011
qwen2_5_1_5b,shared54,17671,disgust,HLL,H,L,L,0,0.0,3,31918,2056,33974
qwen2_5_1_5b,shared54,6591,disgust,HLL,H,L,L,0,0.144,3,4028,690,4718
qwen2_5_1_5b,shared54,10214,disgust,HLL,H,L,L,1,6.41,12,15109,2602,17711
qwen2_5_1_5b,shared54,13074,disgust,HLL,H,L,L,1,2.84,12,16782,2656,19438
qwen2_5_1_5b,shared54,12236,disgust,HLL,H,L,L,0,5.7,3,6294,701,6995
qwen2_5_1_5b,shared54,14355,disgust,HLL,H,L,L,1,5.6933333333333325,6,7038,2153,9191
qwen2_5_1_5b,shared54,16959,disgust,HLL,H,L,L,0,4.25,3,5634,1157,6791
qwen2_5_1_5b,shared54,14794,disgust,HLL,H,L,L,0,6.95,3,5354,767,6121
qwen2_5_1_5b,shared54,3965,disgust,HLL,H,L,L,1,7.7125,6,9531,930,10461
qwen2_5_1_5b,shared54,8123,disgust,HLL,H,L,L,1,3.84,12,17205,1786,18991
qwen2_5_1_5b,shared54,7362,disgust,HLL,H,L,L,0,17.6,3,4561,849,5410
qwen2_5_1_5b,shared54,2098,disgust,HLL,H,L,L,0,4.3,3,5359,777,6136
qwen2_5_1_5b,shared54,11078,disgust,HLL,H,L,L,0,3.81,3,7507,1267,8774
qwen2_5_1_5b,shared54,689,disgust,HLL,H,L,L,0,3.6950000000000003,3,30370,1251,31621
qwen2_5_1_5b,shared54,7540,disgust,HLL,H,L,L,1,22.17,6,8445,1021,9466
qwen2_5_1_5b,shared54,7216,disgust,HLL,H,L,L,1,8.64,6,8475,896,9371
qwen2_5_1_5b,shared54,235,disgust,HLL,H,L,L,1,6.84,12,49117,1969,51086
qwen2_5_1_5b,shared54,2326,disgust,HLL,H,L,L,0,4.89,3,4007,901,4908
qwen2_5_1_5b,shared54,1929,disgust,HLL,H,L,L,1,5.81,12,13670,2137,15807
qwen2_5_1_5b,shared54,7501,disgust,HLL,H,L,L,0,4.71,3,6918,1206,8124
qwen2_5_1_5b,shared54,2208,disgust,HLL,H,L,L,1,5.47,12,18221,1266,19487
qwen2_5_1_5b,shared54,1029,disgust,HLL,H,L,L,1,5.54,6,20806,1628,22434
qwen2_5_1_5b,shared54,10827,disgust,HLL,H,L,L,1,5.97,12,22436,2353,24789
qwen2_5_1_5b,shared54,2321,disgust,HLL,H,L,L,0,2.3049999999999997,3,7813,923,8736
qwen2_5_1_5b,shared54,16847,disgust,HLL,H,L,L,0,4.63,3,2954,1385,4339
qwen2_5_1_5b,shared54,7798,disgust,HLL,H,L,L,1,3.995,6,7849,1829,9678
qwen2_5_1_5b,shared54,9125,disgust,HLL,H,L,L,1,4.28,12,20663,1656,22319
